Region,Departement,Commune,LieuDeVote,Bureau,Electeurs,Implantation
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,04,582,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,05,581,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,06,584,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,07,583,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,08,585,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,09,581,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,10,582,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,11,581,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,12,582,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,13,580,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,14,589,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,15,589,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,16,582,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,17,594,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,18,584,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,19,583,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,20,579,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,21,582,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,22,584,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE ELEMENTAIRE TIVAOUANE PEULH,23,584,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIACOULRAP,01,555,SALLE 5
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIACOULRAP,02,555,SALLE 9
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIACOULRAP,03,555,SALLE 2
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIACOULRAP,04,555,SALLE 7
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIACOULRAP,05,555,SALLE 13
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIACOULRAP,06,228,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIAGA,01,589,CLASSE CE2A
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIAGA,02,592,CLASSE CE2B
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIAGA,03,593,CLASSE CM1A
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIAGA,04,592,CLASSE CM1B
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIAGA,05,592,CLASSE CM2A
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIAGA,06,592,CLASSE CM2B
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIAGA,07,590,CLASSE CIA
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIAGA,08,593,CLASSE CI B
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIAGA,09,593,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIAGA,10,593,SALLE DE CLASSE
DAKAR,RUFISQUE,TIVAOUANE PEULH - NIAGA,ECOLE NIAGA PEULH,01,470,CLASSE CP
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE DE YENE TODD,01,567,CLASSE CI
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE DE YENE TODD,02,568,CLASSE CM1
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE NDOUKHOURA PEULH 2,01,382,DISPENSAIRE SALLE D'ATTENTE
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE NIAYES KHAYES,01,207,ECOLE NIAYES KHAYES CE 1
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE TOUBAB DIALAO,01,567,CLASSE CE2
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE TOUBAB DIALAO,02,565,CLASSE CM1
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE TOUBAB DIALAO,03,569,CLASSE CM2
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE TOUBAB DIALAO,04,116,CLASSE CI
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE YENE GUEDJ,01,569,ECOLE ELE YENE GUEDJI CI A
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE YENE GUEDJ,02,570,ECOLE ELE YENE GUEDJI CI B
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE YENE GUEDJ,03,566,ECOLE ELE YENE GUEDJI CP A
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE YENE GUEDJ,04,566,ECOLE ELE YENE GUEDJI CP B
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE YENE GUEDJ,05,566,ECOLE ELE YENE GUEDJI CE1 A
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE YENE GUEDJ,06,567,ECOLE ELE YENE GUEDJI CE2 A
DAKAR,RUFISQUE,YENE,ECOLE ELEMENTAIRE YENE GUEDJ,07,219,CLASSE CM1 A
DAKAR,RUFISQUE,YENE,ECOLE NIANGHAL,01,570,CLASSE CIA
DAKAR,RUFISQUE,YENE,ECOLE NIANGHAL,02,570,CLASSE CI B
DAKAR,RUFISQUE,YENE,ECOLE NIANGHAL,03,570,CLASSE CI C
DAKAR,RUFISQUE,YENE,ECOLE NIANGHAL,04,571,CLASSE CP B
DAKAR,RUFISQUE,YENE,ECOLE NIANGHAL,05,570,CLASSE C M 1 A
DAKAR,RUFISQUE,YENE,ECOLE NIANGHAL,06,570,CLASSE CM1 B
DAKAR,RUFISQUE,YENE,ECOLE NIANGHAL,07,570,SALLE CM1 B
DAKAR,RUFISQUE,YENE,ECOLE PUBLIQUE DE KELLE,01,523,CLASSE CM2
DAKAR,RUFISQUE,YENE,ECOLE PUBLIQUE DE KELLE,02,215,CLASSE CE2 A
DAKAR,RUFISQUE,YENE,ECOLE PUBLIQUE NDITAKH,01,575,CLASSE CM 1
DAKAR,RUFISQUE,YENE,ECOLE PUBLIQUE NDITAKH,02,583,CLASSE CE 2
DAKAR,RUFISQUE,YENE,ECOLE PUBLIQUE NDITAKH,03,74,CLASSE CI
DAKAR,RUFISQUE,YENE,ECOLE YENE KAW,01,576,CLASSE CM1 A
DAKAR,RUFISQUE,YENE,ECOLE YENE KAW,02,575,CLASSE CM2 A
DAKAR,RUFISQUE,YENE,ECOLE YENE KAW,03,574,CLASSE C M 2 B
DAKAR,RUFISQUE,YENE,ECOLE YENE KAW,04,573,CLASSE C E 1 WOLOF
DAKAR,RUFISQUE,YENE,ECOLE YENE KAW,05,158,CLASSE CP B
SAINT LOUIS,SAINT LOUIS,FASS NGOM,BIDIAM MOURIDE,01,178,ECOLE CLASSE CP
SAINT LOUIS,SAINT LOUIS,FASS NGOM,ECOLE ELEMENTAIRE BOUBACAR MEDINA BAYE,01,282,CLASSE CI A
SAINT LOUIS,SAINT LOUIS,FASS NGOM,ECOLE FASS NGOM,01,584,CLASSE CE 1
SAINT LOUIS,SAINT LOUIS,FASS NGOM,ECOLE FASS NGOM,02,583,CLASSE CM 1
SAINT LOUIS,SAINT LOUIS,FASS NGOM,ECOLE FASS NGOM,03,583,CLASSE CM 2
SAINT LOUIS,SAINT LOUIS,FASS NGOM,ECOLE FASS NGOM,04,584,CLASSE CI A
SAINT LOUIS,SAINT LOUIS,FASS NGOM,ECOLE FASS NGOM,05,583,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,FASS NGOM,GOGNO CADIOR,01,490,CLASSE CP
SAINT LOUIS,SAINT LOUIS,FASS NGOM,KHATETE GAYE,01,336,CLASSE CE 1
SAINT LOUIS,SAINT LOUIS,FASS NGOM,MBAKHASS OUOLOF,01,127,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,FASS NGOM,MBATHIASSE DIEYE,01,530,CLASSE CI
SAINT LOUIS,SAINT LOUIS,FASS NGOM,MBAYE MBAYE OUOLOF,01,236,ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,FASS NGOM,MBAYE MBAYE SARR,01,524,CLASSE CE
SAINT LOUIS,SAINT LOUIS,FASS NGOM,MBIRANE GAYE PEULH,01,231,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,FASS NGOM,MBOULOUCK,01,380,CLASSE CI
SAINT LOUIS,SAINT LOUIS,FASS NGOM,MBOYE,01,406,CLASSE CE 1
SAINT LOUIS,SAINT LOUIS,FASS NGOM,NDABE SOW,01,145,ECOLE NDABE SOW:CLASSE CE1
SAINT LOUIS,SAINT LOUIS,FASS NGOM,NDAKHAR PEULH 1,01,445,CLASSE CI
SAINT LOUIS,SAINT LOUIS,FASS NGOM,NDIOUMNANE,01,350,CLASSE CI
SAINT LOUIS,SAINT LOUIS,FASS NGOM,NDIOUSS DIEYE,01,375,CLASSE CE 2
SAINT LOUIS,SAINT LOUIS,FASS NGOM,TAKHMBEUTH OUOLOF,01,325,CLASSE CE 1
SAINT LOUIS,SAINT LOUIS,FASS NGOM,TEUD BITTI,01,428,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,BOP THIOR,01,128,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,BOUDIOUCK,01,461,ECOLE CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,BOUDIOUCK,02,334,ECOLE SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,GANDON,DIAMA THIAGUEL,01,143,ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,GANDON,DIOUGOB PEULH,01,484,CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,DIOUGOB PEULH,02,486,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,DIOUGOB PEULH,03,485,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,GANDON,GANDON,01,560,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,GANDON,02,561,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,GANDON,GANDON,03,562,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,GANDON,LAMPSAR,01,512,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,GANDON,LAMPSAR,02,511,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,GANDON,LEYBAR,01,441,CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,MAKA TOUBE,01,589,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,MAKA TOUBE,02,590,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,MAKHANA,01,343,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,GANDON,MAKHANA,02,343,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,GANDON,MBARIGO,01,449,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,MBARIGO,02,450,ECOLE BARIGOT CM1
SAINT LOUIS,SAINT LOUIS,GANDON,MERINA SALL,01,467,CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,MINGUEGNE BOYE,01,377,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,MINGUEGNE BOYE,02,376,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAKHERE,01,341,CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAKHERE,02,342,ECOLE CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAKHIP 2,01,435,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAOUSSIR LEBOU,01,583,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAOUSSIR LEBOU,02,130,CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAWDOUNE,01,486,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAWDOUNE,02,487,CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAWDOUNE,03,488,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,GANDON,NDIEBENE TOUBE OUOLOF,01,503,CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,NDIEBENE TOUBE OUOLOF,02,503,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,NDIEBENE TOUBE OUOLOF,03,502,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,GANDON,NDIEBENE TOUBE PEULH,01,448,ECOLE CLASSE CM 1
SAINT LOUIS,SAINT LOUIS,GANDON,NGAYE,01,530,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,NGAYE NGAYE,01,571,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,NGAYE NGAYE,02,565,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,NGAYE NGAYE,03,570,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,GANDON,NGAYE NGAYE,04,241,CLASSE CE1 A
SAINT LOUIS,SAINT LOUIS,GANDON,NGUIGALAKH OUOLOF,01,496,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,NGUIGALAKH PEULH,01,467,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,PANKET SARR,01,114,ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,GANDON,RAO,01,584,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,RAO,02,585,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,GANDON,RAO,03,585,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,GANDON,RAO,04,582,CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,RAO,05,584,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,GANDON,RAO PEULH,01,514,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,RAO PEULH,02,513,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,GANDON,SANAR,01,326,CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,SANAR,02,322,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,SANAR,03,324,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,THILLA,01,421,ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,GANDON,TOUBA GUENE,01,380,ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,GANDON,YAMANE SOGUE,01,413,ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,MPAL,CEM MAME RAWANE NGOM,01,482,CLASSE 5EME
SAINT LOUIS,SAINT LOUIS,MPAL,CEM MAME RAWANE NGOM,02,484,CLASSE 6EME
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE DE MPAL SANT,01,562,CLASSE CI
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE DE MPAL SANT,02,567,CLASSE CP
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE DE MPAL SANT,03,554,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE DE MPAL SANT,04,574,CLASSE CM 1
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE DE MPAL SANT,05,557,CLASSE CM 2
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE DE MPAL SANT,06,547,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE GRAND MPAL,01,548,CLASSE CI
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE GRAND MPAL,02,552,CLASSE CP
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE GRAND MPAL,03,330,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,DEGOU NIAYE,01,565,ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,DEGOU NIAYE,02,79,CLASSE CP A
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,DIELE MBAME,01,485,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,DOUNE BABA DIEYE,01,95,ECOLE DIELE MBAME CM 2
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,ECOLE NDIOL GANDIOL,01,194,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,GANTOUR,01,467,CLASSE CP
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,GANTOUR,02,289,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,KEUR BARKA,01,533,CLASSE CI
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,KEUR BARKA,02,164,CLASSE CM1 A
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,LA BARRE,01,530,ECOLE CLASSE CE 2 B
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,LA BARRE,02,276,ECOLE SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,LAHRAR 2,01,542,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,LAHRAR 2,02,72,CLASSE CI
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,MBOUMBAYE,01,472,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,MBOUMBAYE,02,472,CLASSE CI
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,MOUIT,01,525,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,MOUIT,02,526,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,NDIEBENE GANDIOL,01,536,ECOLE NDIEBENE. G. SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,NDIEBENE GANDIOL,02,538,ECOLE NDIEBENE. G. SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,NDIEBENE GANDIOL,03,535,ECOLE NDIEBENE. G. SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,NDIEBENE GANDIOL,04,536,ECOLE NDIEBENE. G. SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,NDIEBENE GANDIOL,05,537,ECOLE NDIEBENE.G. CLASSE CM2
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,PELOUR 1,01,438,ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,RICOTT,01,501,CLASSE CI
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,RICOTT,02,500,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,TASSINERE,01,417,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,TASSINERE,02,419,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,NDIEBENE GANDIOLE,TASSINERE,03,418,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CEM ABDOULAYE MAR DIOP,01,548,SALLE DE CLASSE 3EME A
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CEM ABDOULAYE MAR DIOP,02,549,SALLE DE CLASSE 3EME C
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CEM ABDOULAYE MAR DIOP,03,550,SALLE DE CLASSE 5EME A
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CEM ABDOULAYE MAR DIOP,04,547,SALLE DE CLASSE 6EME B
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CEM PIKINE,01,593,SALLE 1
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CEM PIKINE,02,592,SALLE 2
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CEM PIKINE,03,595,SALLE 3
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CEM PIKINE,04,591,SALLE 4
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CEM PIKINE,05,593,SALLE 5
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CEM PIKINE,06,593,SALLE 6
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CEM PIKINE,07,590,SALLE 7
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CEM PIKINE,08,595,SALLE 8
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CES TELEMAQUE SOW,01,532,SALLE 3
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CES TELEMAQUE SOW,02,532,SALLE 2
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CES TELEMAQUE SOW,03,529,SALLE 1
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CES TELEMAQUE SOW,04,531,SALLE 4
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,CES TELEMAQUE SOW,05,528,SALLE 12
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE ABDOULAYE KHALY MBENGUE,01,588,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE ABDOULAYE KHALY MBENGUE,02,580,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE ABDOULAYE KHALY MBENGUE,03,588,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE ABDOULAYE KHALY MBENGUE,04,583,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE ABDOULAYE KHALY MBENGUE,05,582,QUAI DE PECHE ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE ABDOULAYE KHALY MBENGUE,06,593,QUAI DE PECHE ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE ABDOULAYE KHALY MBENGUE,07,579,QUAI DE PECHE ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE ABDOULAYE KHALY MBENGUE,08,578,QUAI DE PECHE ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE ABDOULAYE KHALY MBENGUE,09,585,QUAI DE PECHE ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE ABDOULAYE KHALY MBENGUE,10,587,QUAI DE PECHE ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE ABDOULAYE KHALY MBENGUE,11,590,QUAI DE PECHE ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE ABDOULAYE KHALY MBENGUE,12,582,QUAI DE PECHE ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE ABDOULAYE KHALY MBENGUE,13,370,ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE BOUBACAR DIOP,01,576,CLASSE CM2A
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE BOUBACAR DIOP,02,575,CLASSE CM2B
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE BOUBACAR DIOP,03,573,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE BOUBACAR DIOP,04,576,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE BOUBACAR DIOP,05,569,CLASSE CI
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE BOUBACAR DIOP,06,576,SALLE DE CLASSE CE1 B
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE BOUBACAR DIOP,07,574,SALLE DE CLASSE CE2 A
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE BOUBACAR DIOP,08,568,SALLE DE CLASSE CE2 B
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE BOUBACAR DIOP,09,523,SALLE DE CLASSE CMI A
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE CHEICK TOURE,01,589,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE CHEICK TOURE,02,590,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE CHEICK TOURE,03,584,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE CHEICK TOURE,04,588,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE CHEICK TOURE,05,581,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE CHEICK TOURE,06,582,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE CHEICK TOURE,07,590,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE CHEICK TOURE,08,370,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE CITE NIAX,01,591,CLASSE CI
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE CITE NIAX,02,590,CLASSE CM2B
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE CITE NIAX,03,591,CLASSE CPA
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE CITE NIAX,04,592,CLASSE CPB
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE CITE NIAX,05,588,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE CITE NIAX,06,586,SALLE DE CLASSE
